provinsi;tahun;sektor;kontribusi_sektor;
DKI Jakarta;2023;Jasa Lainnya;4.3;
DKI Jakarta;2024;Pertanian;0.1;
DKI Jakarta;2024;Pertambangan;0.2;
DKI Jakarta;2024;Industri;11.5;
DKI Jakarta;2024;Pengadaan Listrik;0.2;
DKI Jakarta;2024;Pengadaan Air;0.0;
DKI Jakarta;2024;Konstruksi;10.9;
DKI Jakarta;2024;Perdagangan;18.0;
DKI Jakarta;2024;Transportasi;4.5;
DKI Jakarta;2024;Akmamin;4.9;
DKI Jakarta;2024;Informasi dan Komunikasi;9.3;
DKI Jakarta;2024;Jasa Keuangan;11.1;
DKI Jakarta;2024;Real Estat;5.4;
DKI Jakarta;2024;Jasa Perusahaan;8.8;
DKI Jakarta;2024;Adm. Pemerintahan;4.3;
DKI Jakarta;2024;Jasa Pendidikan;4.3;
DKI Jakarta;2024;Jasa Kesehatan;2.2;
DKI Jakarta;2024;Jasa Lainnya;4.3;
DKI Jakarta;2025;Pertanian;0.1;
DKI Jakarta;2025;Pertambangan;0.1;
DKI Jakarta;2025;Industri;11.1;
DKI Jakarta;2025;Pengadaan Listrik;0.1;
DKI Jakarta;2025;Pengadaan Air;0.0;
DKI Jakarta;2025;Konstruksi;10.6;
DKI Jakarta;2025;Perdagangan;18.1;
DKI Jakarta;2025;Transportasi;4.7;
DKI Jakarta;2025;Akmamin;5.1;
DKI Jakarta;2025;Informasi dan Komunikasi;9.4;
DKI Jakarta;2025;Jasa Keuangan;11.0;
DKI Jakarta;2025;Real Estat;5.2;
DKI Jakarta;2025;Jasa Perusahaan;9.0;
DKI Jakarta;2025;Adm. Pemerintahan;4.3;
DKI Jakarta;2025;Jasa Pendidikan;4.5;
DKI Jakarta;2025;Jasa Kesehatan;2.2;
DKI Jakarta;2025;Jasa Lainnya;4.5;
Jawa Barat;2011;Pertanian;9.3;
Jawa Barat;2011;Pertambangan;3.8;
Jawa Barat;2011;Industri;43.9;
Jawa Barat;2011;Pengadaan Listrik;0.6;
Jawa Barat;2011;Pengadaan Air;0.1;
Jawa Barat;2011;Konstruksi;7.2;
Jawa Barat;2011;Perdagangan;15.5;
Jawa Barat;2011;Transportasi;4.1;
Jawa Barat;2011;Akmamin;2.3;
Jawa Barat;2011;Informasi dan Komunikasi;2.5;
Jawa Barat;2011;Jasa Keuangan;2.2;
Jawa Barat;2011;Real Estat;1.1;
Jawa Barat;2011;Jasa Perusahaan;0.4;
Jawa Barat;2011;Adm. Pemerintahan;2.5;
Jawa Barat;2011;Jasa Pendidikan;2.1;
Jawa Barat;2011;Jasa Kesehatan;0.6;
Jawa Barat;2011;Jasa Lainnya;1.8;
Jawa Barat;2012;Pertanian;8.9;
Jawa Barat;2012;Pertambangan;3.3;
Jawa Barat;2012;Industri;43.2;
Jawa Barat;2012;Pengadaan Listrik;0.7;
Jawa Barat;2012;Pengadaan Air;0.1;
Jawa Barat;2012;Konstruksi;7.8;
Jawa Barat;2012;Perdagangan;15.9;
Jawa Barat;2012;Transportasi;4.2;
Jawa Barat;2012;Akmamin;2.3;
Jawa Barat;2012;Informasi dan Komunikasi;2.5;
Jawa Barat;2012;Jasa Keuangan;2.4;
Jawa Barat;2012;Real Estat;1.1;
Jawa Barat;2012;Jasa Perusahaan;0.4;
Jawa Barat;2012;Adm. Pemerintahan;2.6;
Jawa Barat;2012;Jasa Pendidikan;2.3;
Jawa Barat;2012;Jasa Kesehatan;0.6;
Jawa Barat;2012;Jasa Lainnya;1.8;
Jawa Barat;2013;Pertanian;9.1;
Jawa Barat;2013;Pertambangan;2.8;
Jawa Barat;2013;Industri;43.2;
Jawa Barat;2013;Pengadaan Listrik;0.7;
Jawa Barat;2013;Pengadaan Air;0.1;
Jawa Barat;2013;Konstruksi;7.9;
Jawa Barat;2013;Perdagangan;15.9;
Jawa Barat;2013;Transportasi;4.5;
Jawa Barat;2013;Akmamin;2.4;
Jawa Barat;2013;Informasi dan Komunikasi;2.4;
Jawa Barat;2013;Jasa Keuangan;2.6;
Jawa Barat;2013;Real Estat;1.1;
Jawa Barat;2013;Jasa Perusahaan;0.4;
Jawa Barat;2013;Adm. Pemerintahan;2.4;
Jawa Barat;2013;Jasa Pendidikan;2.4;
Jawa Barat;2013;Jasa Kesehatan;0.6;
Jawa Barat;2013;Jasa Lainnya;1.8;
Jawa Barat;2014;Pertanian;8.7;
Jawa Barat;2014;Pertambangan;2.4;
Jawa Barat;2014;Industri;43.6;
Jawa Barat;2014;Pengadaan Listrik;0.8;
Jawa Barat;2014;Pengadaan Air;0.1;
Jawa Barat;2014;Konstruksi;8.1;
Jawa Barat;2014;Perdagangan;15.3;
Jawa Barat;2014;Transportasi;4.8;
Jawa Barat;2014;Akmamin;2.4;
Jawa Barat;2014;Informasi dan Komunikasi;2.5;
Jawa Barat;2014;Jasa Keuangan;2.6;
Jawa Barat;2014;Real Estat;1.0;
Jawa Barat;2014;Jasa Perusahaan;0.4;
Jawa Barat;2014;Adm. Pemerintahan;2.3;
Jawa Barat;2014;Jasa Pendidikan;2.5;
Jawa Barat;2014;Jasa Kesehatan;0.6;
Jawa Barat;2014;Jasa Lainnya;1.8;
Jawa Barat;2015;Pertanian;8.7;
Jawa Barat;2015;Pertambangan;1.7;
Jawa Barat;2015;Industri;43.1;
Jawa Barat;2015;Pengadaan Listrik;0.8;
Jawa Barat;2015;Pengadaan Air;0.1;
Jawa Barat;2015;Konstruksi;8.3;
Jawa Barat;2015;Perdagangan;15.2;
Jawa Barat;2015;Transportasi;5.5;
Jawa Barat;2015;Akmamin;2.5;
Jawa Barat;2015;Informasi dan Komunikasi;2.6;
Jawa Barat;2015;Jasa Keuangan;2.6;
Jawa Barat;2015;Real Estat;1.0;
Jawa Barat;2015;Jasa Perusahaan;0.4;
Jawa Barat;2015;Adm. Pemerintahan;2.4;
Jawa Barat;2015;Jasa Pendidikan;2.7;
Jawa Barat;2015;Jasa Kesehatan;0.7;
Jawa Barat;2015;Jasa Lainnya;1.9;
Jawa Barat;2016;Pertanian;8.9;
Jawa Barat;2016;Pertambangan;1.5;
Jawa Barat;2016;Industri;42.6;
Jawa Barat;2016;Pengadaan Listrik;0.7;
Jawa Barat;2016;Pengadaan Air;0.1;
Jawa Barat;2016;Konstruksi;8.1;
Jawa Barat;2016;Perdagangan;15.1;
Jawa Barat;2016;Transportasi;5.7;
Jawa Barat;2016;Akmamin;2.6;
Jawa Barat;2016;Informasi dan Komunikasi;2.7;
Jawa Barat;2016;Jasa Keuangan;2.8;
Jawa Barat;2016;Real Estat;1.0;
Jawa Barat;2016;Jasa Perusahaan;0.4;
Jawa Barat;2016;Adm. Pemerintahan;2.4;
Jawa Barat;2016;Jasa Pendidikan;2.7;
Jawa Barat;2016;Jasa Kesehatan;0.7;
Jawa Barat;2016;Jasa Lainnya;1.9;
Jawa Barat;2017;Pertanian;8.6;
Jawa Barat;2017;Pertambangan;1.4;
Jawa Barat;2017;Industri;42.2;
Jawa Barat;2017;Pengadaan Listrik;0.6;
Jawa Barat;2017;Pengadaan Air;0.1;
Jawa Barat;2017;Konstruksi;8.3;
Jawa Barat;2017;Perdagangan;15.1;
Jawa Barat;2017;Transportasi;5.8;
Jawa Barat;2017;Akmamin;2.7;
Jawa Barat;2017;Informasi dan Komunikasi;2.9;
Jawa Barat;2017;Jasa Keuangan;2.8;
Jawa Barat;2017;Real Estat;1.0;
Jawa Barat;2017;Jasa Perusahaan;0.4;
Jawa Barat;2017;Adm. Pemerintahan;2.4;
Jawa Barat;2017;Jasa Pendidikan;2.9;
Jawa Barat;2017;Jasa Kesehatan;0.8;
Jawa Barat;2017;Jasa Lainnya;2.1;
Jawa Barat;2018;Pertanian;8.7;
Jawa Barat;2018;Pertambangan;1.4;
Jawa Barat;2018;Industri;42.2;
Jawa Barat;2018;Pengadaan Listrik;0.6;
Jawa Barat;2018;Pengadaan Air;0.1;
Jawa Barat;2018;Konstruksi;8.4;
Jawa Barat;2018;Perdagangan;14.9;
Jawa Barat;2018;Transportasi;5.7;
Jawa Barat;2018;Akmamin;2.8;
Jawa Barat;2018;Informasi dan Komunikasi;2.9;
Jawa Barat;2018;Jasa Keuangan;2.8;
Jawa Barat;2018;Real Estat;1.1;
Jawa Barat;2018;Jasa Perusahaan;0.4;
Jawa Barat;2018;Adm. Pemerintahan;2.3;
Jawa Barat;2018;Jasa Pendidikan;3.0;
Jawa Barat;2018;Jasa Kesehatan;0.8;
Jawa Barat;2018;Jasa Lainnya;2.1;
Jawa Barat;2019;Pertanian;8.8;
Jawa Barat;2019;Pertambangan;1.2;
Jawa Barat;2019;Industri;41.6;
Jawa Barat;2019;Pengadaan Listrik;0.5;
Jawa Barat;2019;Pengadaan Air;0.1;
Jawa Barat;2019;Konstruksi;8.5;
Jawa Barat;2019;Perdagangan;15.2;
Jawa Barat;2019;Transportasi;5.5;
Jawa Barat;2019;Akmamin;2.9;
Jawa Barat;2019;Informasi dan Komunikasi;2.9;
Jawa Barat;2019;Jasa Keuangan;2.7;
Jawa Barat;2019;Real Estat;1.1;
Jawa Barat;2019;Jasa Perusahaan;0.5;
Jawa Barat;2019;Adm. Pemerintahan;2.3;
Jawa Barat;2019;Jasa Pendidikan;3.2;
Jawa Barat;2019;Jasa Kesehatan;0.8;
Jawa Barat;2019;Jasa Lainnya;2.1;
Jawa Barat;2020;Pertanian;9.2;
Jawa Barat;2020;Pertambangan;1.1;
Jawa Barat;2020;Industri;41.1;
Jawa Barat;2020;Pengadaan Listrik;0.5;
Jawa Barat;2020;Pengadaan Air;0.1;
Jawa Barat;2020;Konstruksi;8.2;
Jawa Barat;2020;Perdagangan;14.6;
Jawa Barat;2020;Transportasi;5.2;
Jawa Barat;2020;Akmamin;2.9;
Jawa Barat;2020;Informasi dan Komunikasi;3.9;
Jawa Barat;2020;Jasa Keuangan;2.8;
Jawa Barat;2020;Real Estat;1.1;
Jawa Barat;2020;Jasa Perusahaan;0.4;
Jawa Barat;2020;Adm. Pemerintahan;2.2;
Jawa Barat;2020;Jasa Pendidikan;3.6;
Jawa Barat;2020;Jasa Kesehatan;0.8;
Jawa Barat;2020;Jasa Lainnya;2.2;
Jawa Barat;2021;Pertanian;8.6;
Jawa Barat;2021;Pertambangan;1.2;
Jawa Barat;2021;Industri;41.8;
Jawa Barat;2021;Pengadaan Listrik;0.5;
Jawa Barat;2021;Pengadaan Air;0.1;
Jawa Barat;2021;Konstruksi;8.7;
Jawa Barat;2021;Perdagangan;14.5;
Jawa Barat;2021;Transportasi;5.0;
Jawa Barat;2021;Akmamin;2.7;
Jawa Barat;2021;Informasi dan Komunikasi;4.0;
Jawa Barat;2021;Jasa Keuangan;2.9;
Jawa Barat;2021;Real Estat;1.2;
Jawa Barat;2021;Jasa Perusahaan;0.4;
Jawa Barat;2021;Adm. Pemerintahan;2.1;
Jawa Barat;2021;Jasa Pendidikan;3.5;
Jawa Barat;2021;Jasa Kesehatan;0.8;
Jawa Barat;2021;Jasa Lainnya;2.1;
Jawa Barat;2022;Pertanian;8.6;
Jawa Barat;2022;Pertambangan;1.2;
Jawa Barat;2022;Industri;42.2;
Jawa Barat;2022;Pengadaan Listrik;0.5;
Jawa Barat;2022;Pengadaan Air;0.1;
Jawa Barat;2022;Konstruksi;8.3;
Jawa Barat;2022;Perdagangan;14.4;
Jawa Barat;2022;Transportasi;5.4;
Jawa Barat;2022;Akmamin;2.9;
Jawa Barat;2022;Informasi dan Komunikasi;3.8;
Jawa Barat;2022;Jasa Keuangan;2.9;
Jawa Barat;2022;Real Estat;1.2;
Jawa Barat;2022;Jasa Perusahaan;0.4;
Jawa Barat;2022;Adm. Pemerintahan;1.8;
Jawa Barat;2022;Jasa Pendidikan;3.3;
Jawa Barat;2022;Jasa Kesehatan;0.8;
Jawa Barat;2022;Jasa Lainnya;2.2;
Jawa Barat;2023;Pertanian;8.4;
Jawa Barat;2023;Pertambangan;1.0;
Jawa Barat;2023;Industri;41.9;
Jawa Barat;2023;Pengadaan Listrik;0.5;
Jawa Barat;2023;Pengadaan Air;0.1;
Jawa Barat;2023;Konstruksi;8.4;
Jawa Barat;2023;Perdagangan;14.4;
Jawa Barat;2023;Transportasi;5.9;
Jawa Barat;2023;Akmamin;3.0;
Jawa Barat;2023;Informasi dan Komunikasi;3.8;
Jawa Barat;2023;Jasa Keuangan;2.8;
Jawa Barat;2023;Real Estat;1.2;
Jawa Barat;2023;Jasa Perusahaan;0.5;
Jawa Barat;2023;Adm. Pemerintahan;1.8;
Jawa Barat;2023;Jasa Pendidikan;3.3;
Jawa Barat;2023;Jasa Kesehatan;0.8;
Jawa Barat;2023;Jasa Lainnya;2.2;
Jawa Barat;2024;Pertanian;8.4;
Jawa Barat;2024;Pertambangan;1.0;
Jawa Barat;2024;Industri;41.4;
Jawa Barat;2024;Pengadaan Listrik;0.4;
Jawa Barat;2024;Pengadaan Air;0.1;
Jawa Barat;2024;Konstruksi;8.4;
Jawa Barat;2024;Perdagangan;14.5;
Jawa Barat;2024;Transportasi;6.2;
Jawa Barat;2024;Akmamin;3.1;
Jawa Barat;2024;Informasi dan Komunikasi;3.8;
Jawa Barat;2024;Jasa Keuangan;2.8;
Jawa Barat;2024;Real Estat;1.2;
Jawa Barat;2024;Jasa Perusahaan;0.5;
Jawa Barat;2024;Adm. Pemerintahan;1.8;
Jawa Barat;2024;Jasa Pendidikan;3.3;
Jawa Barat;2024;Jasa Kesehatan;0.8;
Jawa Barat;2024;Jasa Lainnya;2.4;
Jawa Barat;2025;Pertanian;8.8;
Jawa Barat;2025;Pertambangan;0.9;
Jawa Barat;2025;Industri;40.4;
Jawa Barat;2025;Pengadaan Listrik;0.4;
Jawa Barat;2025;Pengadaan Air;0.1;
Jawa Barat;2025;Konstruksi;8.3;
Jawa Barat;2025;Perdagangan;14.4;
Jawa Barat;2025;Transportasi;6.6;
Jawa Barat;2025;Akmamin;3.2;
Jawa Barat;2025;Informasi dan Komunikasi;3.9;
Jawa Barat;2025;Jasa Keuangan;2.8;
Jawa Barat;2025;Real Estat;1.2;
Jawa Barat;2025;Jasa Perusahaan;0.5;
Jawa Barat;2025;Adm. Pemerintahan;1.7;
Jawa Barat;2025;Jasa Pendidikan;3.3;
Jawa Barat;2025;Jasa Kesehatan;0.8;
Jawa Barat;2025;Jasa Lainnya;2.6;
Jawa Tengah;2011;Pertanian;15.9;
Jawa Tengah;2011;Pertambangan;2.0;
Jawa Tengah;2011;Industri;34.9;
Jawa Tengah;2011;Pengadaan Listrik;0.1;
Jawa Tengah;2011;Pengadaan Air;0.1;
Jawa Tengah;2011;Konstruksi;10.0;
Jawa Tengah;2011;Perdagangan;14.9;
Jawa Tengah;2011;Transportasi;2.8;
Jawa Tengah;2011;Akmamin;3.0;
Jawa Tengah;2011;Informasi dan Komunikasi;3.3;
Jawa Tengah;2011;Jasa Keuangan;2.7;
Jawa Tengah;2011;Real Estat;1.7;
Jawa Tengah;2011;Jasa Perusahaan;0.3;
Jawa Tengah;2011;Adm. Pemerintahan;3.0;
Jawa Tengah;2011;Jasa Pendidikan;3.2;
Jawa Tengah;2011;Jasa Kesehatan;0.7;
Jawa Tengah;2011;Jasa Lainnya;1.5;
Jawa Tengah;2012;Pertanian;15.9;
Jawa Tengah;2012;Pertambangan;2.0;
Jawa Tengah;2012;Industri;35.0;
Jawa Tengah;2012;Pengadaan Listrik;0.1;
Jawa Tengah;2012;Pengadaan Air;0.1;
Jawa Tengah;2012;Konstruksi;10.1;
Jawa Tengah;2012;Perdagangan;14.2;
Jawa Tengah;2012;Transportasi;2.8;
Jawa Tengah;2012;Akmamin;3.0;
Jawa Tengah;2012;Informasi dan Komunikasi;3.2;
Jawa Tengah;2012;Jasa Keuangan;2.8;
Jawa Tengah;2012;Real Estat;1.6;
Jawa Tengah;2012;Jasa Perusahaan;0.3;
Jawa Tengah;2012;Adm. Pemerintahan;3.0;
Jawa Tengah;2012;Jasa Pendidikan;3.7;
Jawa Tengah;2012;Jasa Kesehatan;0.8;
Jawa Tengah;2012;Jasa Lainnya;1.4;
Jawa Tengah;2013;Pertanian;15.8;
Jawa Tengah;2013;Pertambangan;1.9;
Jawa Tengah;2013;Industri;35.2;
Jawa Tengah;2013;Pengadaan Listrik;0.1;
Jawa Tengah;2013;Pengadaan Air;0.1;
Jawa Tengah;2013;Konstruksi;10.0;
Jawa Tengah;2013;Perdagangan;14.0;
Jawa Tengah;2013;Transportasi;2.9;
Jawa Tengah;2013;Akmamin;3.0;
Jawa Tengah;2013;Informasi dan Komunikasi;3.1;
Jawa Tengah;2013;Jasa Keuangan;2.8;
Jawa Tengah;2013;Real Estat;1.6;
Jawa Tengah;2013;Jasa Perusahaan;0.3;
Jawa Tengah;2013;Adm. Pemerintahan;3.0;
Jawa Tengah;2013;Jasa Pendidikan;4.0;
Jawa Tengah;2013;Jasa Kesehatan;0.8;
Jawa Tengah;2013;Jasa Lainnya;1.4;
Jawa Tengah;2014;Pertanian;15.2;
Jawa Tengah;2014;Pertambangan;2.1;
Jawa Tengah;2014;Industri;35.7;
Jawa Tengah;2014;Pengadaan Listrik;0.1;
Jawa Tengah;2014;Pengadaan Air;0.1;
Jawa Tengah;2014;Konstruksi;10.1;
Jawa Tengah;2014;Perdagangan;13.5;
Jawa Tengah;2014;Transportasi;3.0;
Jawa Tengah;2014;Akmamin;3.0;
Jawa Tengah;2014;Informasi dan Komunikasi;3.1;
Jawa Tengah;2014;Jasa Keuangan;2.8;
Jawa Tengah;2014;Real Estat;1.6;
Jawa Tengah;2014;Jasa Perusahaan;0.3;
Jawa Tengah;2014;Adm. Pemerintahan;2.9;
Jawa Tengah;2014;Jasa Pendidikan;4.2;
Jawa Tengah;2014;Jasa Kesehatan;0.8;
Jawa Tengah;2014;Jasa Lainnya;1.5;
Jawa Tengah;2015;Pertanian;15.5;
Jawa Tengah;2015;Pertambangan;2.3;
Jawa Tengah;2015;Industri;35.1;
Jawa Tengah;2015;Pengadaan Listrik;0.1;
Jawa Tengah;2015;Pengadaan Air;0.1;
Jawa Tengah;2015;Konstruksi;10.2;
Jawa Tengah;2015;Perdagangan;13.4;
Jawa Tengah;2015;Transportasi;3.1;
Jawa Tengah;2015;Akmamin;3.1;
Jawa Tengah;2015;Informasi dan Komunikasi;3.0;
Jawa Tengah;2015;Jasa Keuangan;2.8;
Jawa Tengah;2015;Real Estat;1.7;
Jawa Tengah;2015;Jasa Perusahaan;0.3;
Jawa Tengah;2015;Adm. Pemerintahan;2.9;
Jawa Tengah;2015;Jasa Pendidikan;4.2;
Jawa Tengah;2015;Jasa Kesehatan;0.8;
Jawa Tengah;2015;Jasa Lainnya;1.4;
Jawa Tengah;2016;Pertanian;15.1;
Jawa Tengah;2016;Pertambangan;2.5;
Jawa Tengah;2016;Industri;34.7;
Jawa Tengah;2016;Pengadaan Listrik;0.1;
Jawa Tengah;2016;Pengadaan Air;0.1;
Jawa Tengah;2016;Konstruksi;10.3;
Jawa Tengah;2016;Perdagangan;13.5;
Jawa Tengah;2016;Transportasi;3.1;
Jawa Tengah;2016;Akmamin;3.1;
Jawa Tengah;2016;Informasi dan Komunikasi;3.0;
Jawa Tengah;2016;Jasa Keuangan;2.9;
Jawa Tengah;2016;Real Estat;1.7;
Jawa Tengah;2016;Jasa Perusahaan;0.4;
Jawa Tengah;2016;Adm. Pemerintahan;2.9;
Jawa Tengah;2016;Jasa Pendidikan;4.3;
Jawa Tengah;2016;Jasa Kesehatan;0.9;
Jawa Tengah;2016;Jasa Lainnya;1.5;
Jawa Tengah;2017;Pertanian;14.4;
Jawa Tengah;2017;Pertambangan;2.6;
Jawa Tengah;2017;Industri;34.6;
Jawa Tengah;2017;Pengadaan Listrik;0.1;
Jawa Tengah;2017;Pengadaan Air;0.1;
Jawa Tengah;2017;Konstruksi;10.5;
Jawa Tengah;2017;Perdagangan;13.6;
Jawa Tengah;2017;Transportasi;3.1;
Jawa Tengah;2017;Akmamin;3.1;
Jawa Tengah;2017;Informasi dan Komunikasi;3.3;
Jawa Tengah;2017;Jasa Keuangan;3.0;
Jawa Tengah;2017;Real Estat;1.7;
Jawa Tengah;2017;Jasa Perusahaan;0.4;
Jawa Tengah;2017;Adm. Pemerintahan;2.8;
Jawa Tengah;2017;Jasa Pendidikan;4.4;
Jawa Tengah;2017;Jasa Kesehatan;0.9;
Jawa Tengah;2017;Jasa Lainnya;1.6;
Jawa Tengah;2018;Pertanian;14.1;
Jawa Tengah;2018;Pertambangan;2.5;
Jawa Tengah;2018;Industri;34.4;
Jawa Tengah;2018;Pengadaan Listrik;0.1;
Jawa Tengah;2018;Pengadaan Air;0.1;
Jawa Tengah;2018;Konstruksi;10.7;
Jawa Tengah;2018;Perdagangan;13.6;
Jawa Tengah;2018;Transportasi;3.1;
Jawa Tengah;2018;Akmamin;3.1;
Jawa Tengah;2018;Informasi dan Komunikasi;3.5;
Jawa Tengah;2018;Jasa Keuangan;3.0;
Jawa Tengah;2018;Real Estat;1.7;
Jawa Tengah;2018;Jasa Perusahaan;0.4;
Jawa Tengah;2018;Adm. Pemerintahan;2.7;
Jawa Tengah;2018;Jasa Pendidikan;4.5;
Jawa Tengah;2018;Jasa Kesehatan;0.9;
Jawa Tengah;2018;Jasa Lainnya;1.6;
Jawa Tengah;2019;Pertanian;13.5;
Jawa Tengah;2019;Pertambangan;2.5;
Jawa Tengah;2019;Industri;34.4;
Jawa Tengah;2019;Pengadaan Listrik;0.1;
Jawa Tengah;2019;Pengadaan Air;0.1;
Jawa Tengah;2019;Konstruksi;10.8;
Jawa Tengah;2019;Perdagangan;13.7;
Jawa Tengah;2019;Transportasi;3.2;
Jawa Tengah;2019;Akmamin;3.2;
Jawa Tengah;2019;Informasi dan Komunikasi;3.6;
Jawa Tengah;2019;Jasa Keuangan;2.9;
Jawa Tengah;2019;Real Estat;1.7;
Jawa Tengah;2019;Jasa Perusahaan;0.4;
Jawa Tengah;2019;Adm. Pemerintahan;2.7;
Jawa Tengah;2019;Jasa Pendidikan;4.6;
Jawa Tengah;2019;Jasa Kesehatan;0.9;
Jawa Tengah;2019;Jasa Lainnya;1.6;
Jawa Tengah;2020;Pertanian;14.3;
Jawa Tengah;2020;Pertambangan;2.5;
Jawa Tengah;2020;Industri;34.4;
Jawa Tengah;2020;Pengadaan Listrik;0.1;
Jawa Tengah;2020;Pengadaan Air;0.1;
Jawa Tengah;2020;Konstruksi;10.6;
Jawa Tengah;2020;Perdagangan;13.5;
Jawa Tengah;2020;Transportasi;2.2;
Jawa Tengah;2020;Akmamin;3.0;
Jawa Tengah;2020;Informasi dan Komunikasi;4.3;
Jawa Tengah;2020;Jasa Keuangan;3.0;
Jawa Tengah;2020;Real Estat;1.7;
Jawa Tengah;2020;Jasa Perusahaan;0.4;
Jawa Tengah;2020;Adm. Pemerintahan;2.7;
Jawa Tengah;2020;Jasa Pendidikan;4.7;
Jawa Tengah;2020;Jasa Kesehatan;1.0;
Jawa Tengah;2020;Jasa Lainnya;1.5;
Jawa Tengah;2021;Pertanian;13.9;
Jawa Tengah;2021;Pertambangan;2.6;
Jawa Tengah;2021;Industri;34.3;
Jawa Tengah;2021;Pengadaan Listrik;0.1;
Jawa Tengah;2021;Pengadaan Air;0.1;
Jawa Tengah;2021;Konstruksi;11.1;
Jawa Tengah;2021;Perdagangan;13.8;
Jawa Tengah;2021;Transportasi;2.3;
Jawa Tengah;2021;Akmamin;3.0;
Jawa Tengah;2021;Informasi dan Komunikasi;4.3;
Jawa Tengah;2021;Jasa Keuangan;3.0;
Jawa Tengah;2021;Real Estat;1.7;
Jawa Tengah;2021;Jasa Perusahaan;0.4;
Jawa Tengah;2021;Adm. Pemerintahan;2.5;
Jawa Tengah;2021;Jasa Pendidikan;4.5;
Jawa Tengah;2021;Jasa Kesehatan;1.0;
Jawa Tengah;2021;Jasa Lainnya;1.5;
Jawa Tengah;2022;Pertanian;13.6;
Jawa Tengah;2022;Pertambangan;2.4;
Jawa Tengah;2022;Industri;33.9;
Jawa Tengah;2022;Pengadaan Listrik;0.1;
Jawa Tengah;2022;Pengadaan Air;0.1;
Jawa Tengah;2022;Konstruksi;11.0;
Jawa Tengah;2022;Perdagangan;13.6;
Jawa Tengah;2022;Transportasi;3.8;
Jawa Tengah;2022;Akmamin;3.3;
Jawa Tengah;2022;Informasi dan Komunikasi;4.0;
Jawa Tengah;2022;Jasa Keuangan;3.0;
Jawa Tengah;2022;Real Estat;1.6;
Jawa Tengah;2022;Jasa Perusahaan;0.4;
Jawa Tengah;2022;Adm. Pemerintahan;2.4;
Jawa Tengah;2022;Jasa Pendidikan;4.2;
Jawa Tengah;2022;Jasa Kesehatan;0.9;
Jawa Tengah;2022;Jasa Lainnya;1.6;
Jawa Tengah;2023;Pertanian;13.2;
Jawa Tengah;2023;Pertambangan;2.2;
Jawa Tengah;2023;Industri;34.0;
Jawa Tengah;2023;Pengadaan Listrik;0.1;
Jawa Tengah;2023;Pengadaan Air;0.1;
Jawa Tengah;2023;Konstruksi;11.2;
Jawa Tengah;2023;Perdagangan;13.6;
Jawa Tengah;2023;Transportasi;4.1;
Jawa Tengah;2023;Akmamin;3.4;
Jawa Tengah;2023;Informasi dan Komunikasi;4.1;
Jawa Tengah;2023;Jasa Keuangan;2.9;
Jawa Tengah;2023;Real Estat;1.6;
Jawa Tengah;2023;Jasa Perusahaan;0.4;
Jawa Tengah;2023;Adm. Pemerintahan;2.4;
Jawa Tengah;2023;Jasa Pendidikan;4.2;
Jawa Tengah;2023;Jasa Kesehatan;0.9;
Jawa Tengah;2023;Jasa Lainnya;1.6;
Jawa Tengah;2024;Pertanian;13.1;
Jawa Tengah;2024;Pertambangan;2.2;
Jawa Tengah;2024;Industri;33.8;
Jawa Tengah;2024;Pengadaan Listrik;0.1;
Jawa Tengah;2024;Pengadaan Air;0.1;
Jawa Tengah;2024;Konstruksi;11.4;
Jawa Tengah;2024;Perdagangan;13.5;
Jawa Tengah;2024;Transportasi;4.1;
Jawa Tengah;2024;Akmamin;3.6;
Jawa Tengah;2024;Informasi dan Komunikasi;4.2;
Jawa Tengah;2024;Jasa Keuangan;2.8;
Jawa Tengah;2024;Real Estat;1.6;
Jawa Tengah;2024;Jasa Perusahaan;0.4;
Jawa Tengah;2024;Adm. Pemerintahan;2.4;
Jawa Tengah;2024;Jasa Pendidikan;4.3;
Jawa Tengah;2024;Jasa Kesehatan;0.9;
Jawa Tengah;2024;Jasa Lainnya;1.6;
Jawa Tengah;2025;Pertanian;13.1;
Jawa Tengah;2025;Pertambangan;2.1;
Jawa Tengah;2025;Industri;33.4;
Jawa Tengah;2025;Pengadaan Listrik;0.1;
Jawa Tengah;2025;Pengadaan Air;0.1;
Jawa Tengah;2025;Konstruksi;11.5;
Jawa Tengah;2025;Perdagangan;13.5;
Jawa Tengah;2025;Transportasi;4.1;
Jawa Tengah;2025;Akmamin;3.7;
Jawa Tengah;2025;Informasi dan Komunikasi;4.3;
Jawa Tengah;2025;Jasa Keuangan;2.8;
Jawa Tengah;2025;Real Estat;1.6;
Jawa Tengah;2025;Jasa Perusahaan;0.4;
Jawa Tengah;2025;Adm. Pemerintahan;2.4;
Jawa Tengah;2025;Jasa Pendidikan;4.4;
Jawa Tengah;2025;Jasa Kesehatan;0.9;
Jawa Tengah;2025;Jasa Lainnya;1.7;
DI Yogyakarta;2011;Pertanian;10.9;
DI Yogyakarta;2011;Pertambangan;0.6;
DI Yogyakarta;2011;Industri;14.4;
DI Yogyakarta;2011;Pengadaan Listrik;0.1;
DI Yogyakarta;2011;Pengadaan Air;0.1;
DI Yogyakarta;2011;Konstruksi;9.5;
DI Yogyakarta;2011;Perdagangan;8.1;
DI Yogyakarta;2011;Transportasi;5.5;
DI Yogyakarta;2011;Akmamin;9.0;
